SiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,P2O5,K2O,TiO2,SO3,Type,group,Research paper,DT
43.84,32.16,5.18,1.73,8.62,0.8199999999999998,0.4599999999999999,0.76,2.059999999999999,4.369999999999999,coal ash, Biaodian coal,Regulation of ash-fusion behaviors for high ash-fusion-temperature coal by coal blending  10.1016/j.fuproc.2017.05.012,1315.0
31.06000000000001,13.32,23.96,2.88,24.61,0.2,0.16,2.08,0.7400000000000001,0.99,coal ash,Xiangyuan coal,Regulation of ash-fusion behaviors for high ash-fusion-temperature coal by coal blending  10.1016/j.fuproc.2017.05.012,1104.0
53.5426046520352,28.20943013691937,3.871882567812463,6.128636978766012,2.666067710979438,0.4978134730044594,0.350063961255105,2.212504324464265,0.7854390351848138,1.735557159578868,coal ash, Chinese ,The influences of mineral behaviour on blended coal ash fusion characteristics   https://doi.org/10.1016/S0016-2361(99)00005-8,1320.0
34.87739631182706,25.464462648123728,10.70101932294694,6.37106983764341,13.376274153683672,0.9512017175952832,0.6499675170968435,1.3376274153683667,0.6737678832966592,5.597213192418015,coal ash, Chinese ,The influences of mineral behaviour on blended coal ash fusion characteristics   https://doi.org/10.1016/S0016-2361(99)00005-8,1200.0
29.37127711959947,16.39171502118877,18.85764066286032,6.900768656150608,18.179033218834416,3.020281018481429,0.3536404989994078,1.729971089699806,0.5830289307828074,4.612643783402973,coal ash,Krrabë-2,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1050.0
50.25604253214374,15.81013386218712,11.590894491062413,3.469579528419179,10.14924094739793,0.7784929135788187,0.1729984252397374,2.969806299948827,0.8169370080765382,3.985873991945687,coal ash,Mushqeta-1,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1090.0
38.50200253534295,12.91431374151678,22.65787433306415,5.66687797015811,10.59166477755742,2.370836701800842,0.279488879480587,2.52503746289358,0.6842658773490236,3.80763772083657,coal ash,Mushqeta-2,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1040.0
42.04980939663606,18.33306895062945,10.433841216704392,3.7828629799375735,15.73175511304014,1.172020520232548,0.2382155528927943,2.677542814515008,0.7432325250255184,4.837650930386491,coal ash,Mëzez-10,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1100.0
40.71920507293213,15.81814110111069,20.68674170765692,5.6287180925485085,7.120087843565637,2.915387319730254,0.1443261049371412,2.289974198335975,0.740874005343992,3.936544553838758,coal ash,Valias-28,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1070.0
49.10158265658761,23.05349251703014,11.595474728540292,5.39027572054921,4.388803728753184,0.91310681604932,0.2061854100756528,2.700047036704978,0.65782964166994,1.993201744039688,coal ash,Manzë-4,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1080.0
50.86104900051927,23.73714257200568,10.73633938089462,5.154634725887425,3.436423150591617,0.754821270072147,0.1589097410678204,3.535741738759004,0.7846168465223636,0.8403215736800365,coal ash,Manzë-5,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1080.0
47.68790693812176,12.51524462489216,17.27123451775048,15.27234021495496,3.387288867791428,0.9157496066994268,0.1870886293256892,0.7089674374447174,0.3347901787933387,1.719388984226034,coal ash,M-Drenovë-1,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1170.0
48.74296920728095,12.71985762998444,15.00468431157573,18.52588906762119,1.612237009088229,0.7418268446724982,0.2077115165082995,0.890192213606998,0.2670576640820994,1.28757453557957,coal ash,M-Drenovë-2,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1230.0
55.78030660087732,20.54907183908454,10.155410865402652,2.5413344883119047,3.524116184963773,1.449354825365383,0.0595625270698102,4.1395956313518125,0.9629275209619328,0.8383195166108773,coal ash,Dardhas-6,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1080.0
51.38312717002837,19.325384293518088,8.697388235993905,3.378563687677989,6.573719632310601,1.978873017068536,0.1641016648300737,4.662417888995624,0.2413259776912848,3.595098431885527,coal ash,Petrushë-1,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1110.0
50.68828679747179,12.961213821869093,12.3877087855032,4.664507629109228,11.74729482822795,0.9080496409126572,0.2867525181829442,1.204360576368366,0.5830634536386535,4.56876194871611,coal ash,Alarup-1,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1060.0
39.54628663826728,18.59329364588555,12.37657568885144,2.084874924615097,17.74039026763392,1.06139087071314,0.8908101950628142,1.345691996797017,0.8908101950628142,5.469875577110934,coal ash,Alarup-2,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1100.0
47.655912876413126,25.50043099256233,5.430736340293147,4.39264868586543,8.410432385409742,1.076535345332447,0.3940888317734849,2.431816449724188,0.720894204463692,3.986503888162384,coal ash,Bezhan-1,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1140.0
41.81352531812281,14.30412417761194,13.48237756487004,4.385833665680616,15.708737573810312,2.455684645054287,0.0859967385427571,2.637233315311219,0.6115323629707174,4.514954638025308,coal ash,Memaliaj-6,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1080.0
47.8483737402298,15.8134081831428,8.390788015545155,4.5465921486947165,12.29193493227486,2.572289086213504,0.1423776246981644,2.657715661032402,0.579002340439202,5.157518267729406,coal ash,Memaliaj-7,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1100.0
70.77856420626897,25.58139534883721,0.9100101112234582,0.3033367037411526,0.1011122345803841,0.1011122345803841,0.0,0.7077856420626895,1.516683518705764,0.0,coal ash,Australian domestic and export thermal coals,The effect of potassium on the fusibility of coal ashes with high silica and alumina levels     https://doi.org/10.1016/S0016-2361(98)00016-7,1500.0
85.71428571428572,12.18781218781219,0.8991008991008991,0.0,0.0999000999000999,0.0,0.0,0.3996003996003996,0.5994005994005994,0.0999000999000999,coal ash,Australian domestic and export thermal coals,The effect of potassium on the fusibility of coal ashes with high silica and alumina levels     https://doi.org/10.1016/S0016-2361(98)00016-7,1400.0
68.13186813186813,25.57442557442557,1.1988011988011993,0.1998001998001998,0.4995004995004995,0.0999000999000999,0.0999000999000999,2.597402597402597,1.2987012987012987,0.2997002997002997,coal ash,Australian domestic and export thermal coals,The effect of potassium on the fusibility of coal ashes with high silica and alumina levels     https://doi.org/10.1016/S0016-2361(98)00016-7,1290.0
67.40665993945508,26.74066599394551,0.9081735620585268,0.3027245206861755,0.4036326942482341,0.1009081735620585,0.201816347124117,2.724520686175581,1.210898082744702,0.0,coal ash,Australian domestic and export thermal coals,The effect of potassium on the fusibility of coal ashes with high silica and alumina levels     https://doi.org/10.1016/S0016-2361(98)00016-7,1520.0
21.68328379888957,9.982797946553072,9.730196783937863,1.596439347728123,30.0494343047053,2.3239306960599246,0.1818728370829507,0.7476994413410195,0.78836737125038,22.91597747245177,coal ash,Shenfu coal,The influence of phosphorus on ash fusion temperature of sludge and coal    10.1016/j.fuproc.2012.12.018,1145.0
46.18740432717934,21.2193281748144,5.931307446960024,1.919843977721302,14.075487689293547,0.7174153811484866,0.1616710718081096,0.7275198231364935,0.299470904336343,8.760551203601942,coal ash, Yulin coal,The influence of phosphorus on ash fusion temperature of sludge and coal    10.1016/j.fuproc.2012.12.018,1213.0
