SiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,P2O5,K2O,TiO2,SO3,Type,group,Research paper,FT
41.81352531812281,14.30412417761194,13.48237756487004,4.385833665680616,15.708737573810312,2.455684645054287,0.0859967385427571,2.637233315311219,0.6115323629707174,4.514954638025308,coal ash,Memaliaj-6,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1150.0
47.8483737402298,15.8134081831428,8.390788015545155,4.5465921486947165,12.29193493227486,2.572289086213504,0.1423776246981644,2.657715661032402,0.579002340439202,5.157518267729406,coal ash,Memaliaj-7,Correlation between ash fusion temperatures and chemical composition in Albanian coal ashes   https://doi.org/10.1016/S0016-2361(02)00194-1,1180.0
65.1821862348178,27.83400809716599,1.821862348178138,0.3036437246963562,0.4048582995951416,0.2024291497975707,0.1012145748987853,2.9352226720647767,1.214574898785425,0.0,coal ash,Australian domestic and export thermal coals,The effect of potassium on the fusibility of coal ashes with high silica and alumina levels     https://doi.org/10.1016/S0016-2361(98)00016-7,1550.0
66.56656656656656,20.42042042042042,2.302302302302301,0.4004004004004003,0.3003003003003001,0.6006006006006005,0.0,8.40840840840841,0.9009009009009008,0.1001001001001,coal ash,Australian domestic and export thermal coals,The effect of potassium on the fusibility of coal ashes with high silica and alumina levels     https://doi.org/10.1016/S0016-2361(98)00016-7,1500.0
46.18740432717934,21.2193281748144,5.931307446960024,1.919843977721302,14.075487689293547,0.7174153811484866,0.1616710718081096,0.7275198231364935,0.299470904336343,8.760551203601942,coal ash, Yulin coal,The influence of phosphorus on ash fusion temperature of sludge and coal    10.1016/j.fuproc.2012.12.018,1259.0
31.33710250145681,21.85243331132148,35.4325235695926,1.202138522487615,1.935646773497008,0.9881986159432092,0.9270729283590932,3.015533920816391,0.2428778627226194,3.066471993803153,coal ash, Ukraine coal,The influence of phosphorus on ash fusion temperature of sludge and coal    10.1016/j.fuproc.2012.12.018,1326.0
44.014547699669535,25.92217672233208,18.22525279807496,1.277709814783718,2.207882559946265,1.093719601454863,0.8586209955346586,3.0562818769626534,0.3999645179796004,2.943843413261687,coal ash, Ukraine coal,The influence of phosphorus on ash fusion temperature of sludge and coal    10.1016/j.fuproc.2012.12.018,1403.0
41.19588041195881,32.28677132286771,7.01929807019298,0.63993600639936,6.909309069093091,1.02989701029897,1.03989601039896,0.70992900709929,3.66963303669633,5.499450054994499,coal ash, Xiangyuan coal,Effecting mechanisms of iron-rich sludge on ash fusion characteristics of coal with high ash fusion temperature under reducing atmosphere   10.1016/j.wasman.2023.12.011,1500.0
13.71137113711371,5.1005100510051,48.1148114811481,1.56015601560156,13.4013401340134,2.09020902090209,12.69126912691269,1.11011101110111,1.13011301130113,1.09010901090109,coal ash, municipal sewage sludge,Effecting mechanisms of iron-rich sludge on ash fusion characteristics of coal with high ash fusion temperature under reducing atmosphere   10.1016/j.wasman.2023.12.011,1175.0
2.000000000000001,1.130000000000001,67.80000000000003,0.7400000000000004,5.430000000000003,2.350000000000001,18.660000000000007,0.4600000000000001,1.3000000000000007,0.13,coal ash,pharmaceutical sewage sludge,Effecting mechanisms of iron-rich sludge on ash fusion characteristics of coal with high ash fusion temperature under reducing atmosphere   10.1016/j.wasman.2023.12.011,1232.0
